vehicle_id,model,engine_type,engine_cc,weight_kg,vehicle_class,vehicle_age,drivetrain,condition,manufacture_year,service_date,season,ambient_temp,mileage,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V2104,X-Trail,I4,2500,1650,SUV,6,AWD,99.28086000000002,2012,2018-12-06,Winter,23.0,129833,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V2104,X-Trail,I4,2500,1650,SUV,7,AWD,98.41809000000002,2012,2019-05-29,Spring,20.8,138759,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.1
V2104,X-Trail,I4,2500,1650,SUV,7,AWD,97.29987000000001,2012,2019-11-11,Autumn,29.5,147274,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V2104,X-Trail,I4,2500,1650,SUV,8,AWD,95.79848000000001,2012,2020-05-13,Spring,29.9,156713,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V2104,X-Trail,I4,2500,1650,SUV,8,AWD,98.98470000000002,2012,2020-12-02,Winter,20.1,167126,0,Emergency,1,Shock Absorber Wear,Medium,Shock Absorber,73.3
V2104,X-Trail,I4,2500,1650,SUV,9,AWD,96.77083000000002,2012,2021-06-15,Summer,44.2,177129,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.7
V2104,X-Trail,I4,2500,1650,SUV,9,AWD,94.28918000000002,2012,2021-12-06,Winter,23.6,186055,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.0
V2104,X-Trail,I4,2500,1650,SUV,10,AWD,91.40129000000002,2012,2022-06-23,Summer,51.7,196263,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V2104,X-Trail,I4,2500,1650,SUV,10,AWD,88.25486000000002,2012,2022-12-08,Winter,20.9,204881,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.2
V2104,X-Trail,I4,2500,1650,SUV,11,AWD,84.73450000000003,2012,2023-06-04,Summer,47.1,214012,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V2104,X-Trail,I4,2500,1650,SUV,11,AWD,80.95407000000003,2012,2023-11-20,Autumn,31.9,222681,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.0
V2104,X-Trail,I4,2500,1650,SUV,12,AWD,76.81819000000003,2012,2024-05-04,Spring,32.4,231196,0,Preventive,0,None,None,"Oil Filter,Engine Oil",30.0
V2104,X-Trail,I4,2500,1650,SUV,12,AWD,72.40838000000002,2012,2024-10-29,Autumn,31.8,240327,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V2104,X-Trail,I4,2500,1650,SUV,13,AWD,72.62617000000003,2012,2025-04-24,Spring,31.1,249407,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",59.4
V2104,X-Trail,I4,2500,1650,SUV,13,AWD,67.58080000000004,2012,2025-10-12,Autumn,26.6,258179,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.6
V2104,X-Trail,I4,2500,1650,SUV,14,AWD,62.17998000000003,2012,2026-03-27,Spring,30.5,266694,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V2105,Altima,I4,2500,1450,Sedan,0,FWD,100.0,2010,2010-07-16,Summer,40.1,5507,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V2105,Altima,I4,2500,1450,Sedan,1,FWD,98.07885,2010,2011-01-17,Winter,18.0,10705,1,Skipped,0,None,None,None,0.0
V2105,Altima,I4,2500,1450,Sedan,1,FWD,100.0,2010,2011-08-01,Summer,40.9,16212,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V2105,Altima,I4,2500,1450,Sedan,2,FWD,100.0,2010,2012-01-21,Winter,19.3,21073,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V2105,Altima,I4,2500,1450,Sedan,2,FWD,100.0,2010,2012-07-16,Summer,45.6,26046,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.1
V2105,Altima,I4,2500,1450,Sedan,3,FWD,100.0,2010,2013-01-17,Winter,28.0,31244,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V2105,Altima,I4,2500,1450,Sedan,3,FWD,100.0,2010,2013-07-02,Summer,41.4,35908,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V2105,Altima,I4,2500,1450,Sedan,4,FWD,100.0,2010,2014-01-04,Winter,23.7,41134,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V2105,Altima,I4,2500,1450,Sedan,4,FWD,100.0,2010,2014-07-05,Summer,42.5,46248,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V2105,Altima,I4,2500,1450,Sedan,4,FWD,100.0,2010,2014-12-22,Winter,24.8,51025,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V2105,Altima,I4,2500,1450,Sedan,5,FWD,96.31838,2010,2015-06-19,Summer,47.8,56054,1,Skipped,0,None,None,None,0.0
V2105,Altima,I4,2500,1450,Sedan,5,FWD,97.99093,2010,2015-12-09,Winter,25.4,60915,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V2105,Altima,I4,2500,1450,Sedan,6,FWD,99.40670000000001,2010,2016-06-12,Summer,45.0,66141,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V2105,Altima,I4,2500,1450,Sedan,6,FWD,100.0,2010,2016-11-25,Autumn,31.3,70805,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V2105,Altima,I4,2500,1450,Sedan,7,FWD,100.0,2010,2017-06-06,Summer,40.9,76228,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V2105,Altima,I4,2500,1450,Sedan,7,FWD,100.0,2010,2017-12-16,Winter,8.8,81651,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V2105,Altima,I4,2500,1450,Sedan,8,FWD,100.0,2010,2018-06-15,Summer,42.8,86737,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V2105,Altima,I4,2500,1450,Sedan,8,FWD,100.0,2010,2018-12-03,Winter,20.0,91542,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.9
V2105,Altima,I4,2500,1450,Sedan,9,FWD,100.0,2010,2019-06-24,Summer,42.5,97246,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V2105,Altima,I4,2500,1450,Sedan,9,FWD,100.0,2010,2019-12-30,Winter,23.0,102556,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V2105,Altima,I4,2500,1450,Sedan,10,FWD,99.75388,2010,2020-07-18,Summer,42.2,108204,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V2105,Altima,I4,2500,1450,Sedan,11,FWD,99.24171,2010,2021-01-31,Winter,25.0,113739,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V2105,Altima,I4,2500,1450,Sedan,11,FWD,98.56601,2010,2021-08-13,Summer,49.7,119190,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V2105,Altima,I4,2500,1450,Sedan,12,FWD,97.62258,2010,2022-02-28,Winter,17.5,124781,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V2105,Altima,I4,2500,1450,Sedan,12,FWD,100.0,2010,2022-08-14,Summer,46.6,129473,0,Emergency,1,Brake Disc Warp,Medium,Brake Disc,39.7
V2105,Altima,I4,2500,1450,Sedan,13,FWD,100.0,2010,2023-02-13,Winter,29.6,134615,0,Emergency,1,Control Arm Failure,Medium,Control Arm,68.6
V2105,Altima,I4,2500,1450,Sedan,13,FWD,98.51404000000001,2010,2023-08-07,Summer,38.5,139532,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V2105,Altima,I4,2500,1450,Sedan,14,FWD,96.76455,2010,2024-02-17,Winter,24.1,144983,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V2105,Altima,I4,2500,1450,Sedan,14,FWD,94.85069,2010,2024-08-30,Summer,42.3,150462,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V2105,Altima,I4,2500,1450,Sedan,15,FWD,92.68257,2010,2025-03-01,Spring,32.9,155604,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V2105,Altima,I4,2500,1450,Sedan,15,FWD,90.37453,2010,2025-08-14,Summer,31.0,160268,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V2105,Altima,I4,2500,1450,Sedan,16,FWD,87.82657,2010,2026-01-27,Winter,18.1,164932,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V2105,Altima,I4,2500,1450,Sedan,16,FWD,85.12183,2010,2026-08-01,Summer,34.5,170158,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.3
V2106,X-Trail,I4,2500,1650,SUV,0,AWD,100.0,2022,2022-07-02,Summer,37.3,10264,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V2106,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2022,2023-01-12,Winter,29.7,21205,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V2106,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2022,2023-06-27,Summer,37.0,30567,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V2106,X-Trail,I4,2500,1650,SUV,1,AWD,100.0,2022,2023-12-24,Winter,29.7,40719,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V2106,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2022,2024-06-24,Summer,48.8,51040,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V2106,X-Trail,I4,2500,1650,SUV,2,AWD,100.0,2022,2024-12-18,Winter,28.7,61022,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V2106,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2022,2025-06-02,Summer,48.8,70384,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V2106,X-Trail,I4,2500,1650,SUV,3,AWD,100.0,2022,2025-12-01,Winter,23.0,80648,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V2106,X-Trail,I4,2500,1650,SUV,4,AWD,100.0,2022,2026-06-11,Summer,43.6,91476,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.6
V2107,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2008,2008-06-27,Summer,39.9,5518,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V2107,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2008,2008-12-28,Winter,13.7,11222,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V2107,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2008,2009-06-19,Summer,40.5,16585,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V2107,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2008,2009-12-19,Winter,23.1,22258,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V2107,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2008,2010-06-09,Summer,36.7,27590,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V2107,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2008,2010-12-20,Winter,21.4,33604,0,Emergency,1,Starter Motor Failure,Medium,Starter Motor,84.5
V2107,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2008,2011-07-14,Summer,43.3,39990,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V2107,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2008,2012-01-10,Winter,27.7,45570,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.2
V2107,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2008,2012-07-19,Summer,44.8,51491,0,Corrective,1,Clutch Wear,Low,Clutch Kit,180.4
V2107,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2008,2013-01-18,Winter,17.4,57164,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V2107,Pathfinder,V6,3500,2000,SUV,5,AWD,100.0,2008,2013-07-31,Summer,43.8,63178,0,Emergency,1,Control Arm Failure,Medium,Control Arm,74.5
V2107,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2008,2014-01-26,Winter,23.0,68727,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V2107,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2008,2014-07-13,Summer,40.9,73935,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V2107,Pathfinder,V6,3500,2000,SUV,6,AWD,100.0,2008,2014-12-26,Winter,13.1,79081,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V2107,Pathfinder,V6,3500,2000,SUV,7,AWD,100.0,2008,2015-07-21,Summer,48.8,85498,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V2107,Pathfinder,V6,3500,2000,SUV,8,AWD,100.0,2008,2016-01-03,Winter,22.8,90644,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V2107,Pathfinder,V6,3500,2000,SUV,8,AWD,100.0,2008,2016-07-07,Summer,37.4,96410,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V2107,Pathfinder,V6,3500,2000,SUV,9,AWD,100.0,2008,2017-01-03,Winter,20.5,101990,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.6
V2107,Pathfinder,V6,3500,2000,SUV,9,AWD,99.87289999999999,2008,2017-07-02,Summer,48.4,107570,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V2107,Pathfinder,V6,3500,2000,SUV,9,AWD,99.57839999999999,2008,2017-12-29,Winter,22.8,113150,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V2107,Pathfinder,V6,3500,2000,SUV,10,AWD,99.0165,2008,2018-06-27,Summer,40.1,118730,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V2107,Pathfinder,V6,3500,2000,SUV,10,AWD,98.28626999999999,2008,2018-12-25,Winter,23.4,124341,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V2107,Pathfinder,V6,3500,2000,SUV,11,AWD,97.28770999999999,2008,2019-06-24,Summer,41.1,129952,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V2107,Pathfinder,V6,3500,2000,SUV,11,AWD,96.13476999999999,2008,2019-12-07,Winter,20.6,135098,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V2107,Pathfinder,V6,3500,2000,SUV,12,AWD,94.69210999999999,2008,2020-06-28,Summer,39.5,141422,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V2107,Pathfinder,V6,3500,2000,SUV,13,AWD,97.97460999999998,2008,2021-01-02,Winter,18.4,147250,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,15.9
V2107,Pathfinder,V6,3500,2000,SUV,13,AWD,100.0,2008,2021-06-25,Summer,37.5,152644,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,37.5
V2107,Pathfinder,V6,3500,2000,SUV,13,AWD,97.94491000000001,2008,2021-12-31,Winter,27.1,158503,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V2107,Pathfinder,V6,3500,2000,SUV,14,AWD,95.62149,2008,2022-06-30,Summer,34.0,164114,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V2107,Pathfinder,V6,3500,2000,SUV,15,AWD,93.01671999999999,2008,2023-01-11,Winter,17.3,170159,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V2107,Pathfinder,V6,3500,2000,SUV,15,AWD,90.24641,2008,2023-07-08,Summer,50.7,175677,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V2107,Pathfinder,V6,3500,2000,SUV,15,AWD,92.32079,2008,2023-12-22,Winter,21.6,180854,0,Corrective,1,Clutch Wear,Low,Clutch Kit,193.0
V2107,Pathfinder,V6,3500,2000,SUV,16,AWD,89.14079000000001,2008,2024-06-05,Summer,40.2,186000,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V2107,Pathfinder,V6,3500,2000,SUV,16,AWD,85.79618000000002,2008,2024-11-29,Autumn,32.4,191487,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V2107,Pathfinder,V6,3500,2000,SUV,17,AWD,82.17208000000002,2008,2025-06-10,Summer,39.5,197470,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.6
V2107,Pathfinder,V6,3500,2000,SUV,17,AWD,78.37407000000002,2008,2025-12-14,Winter,22.6,203267,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V2107,Pathfinder,V6,3500,2000,SUV,18,AWD,74.31238000000002,2008,2026-06-08,Summer,41.1,208723,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.2
V2108,Sunny,I4,1500,1050,Sedan,0,FWD,100.0,2014,2014-06-16,Summer,46.4,7702,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V2108,Sunny,I4,1500,1050,Sedan,0,FWD,100.0,2014,2014-12-25,Winter,24.9,16610,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V2108,Sunny,I4,1500,1050,Sedan,1,FWD,100.0,2014,2015-07-04,Summer,35.1,25472,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.5
V2108,Sunny,I4,1500,1050,Sedan,2,FWD,100.0,2014,2016-01-03,Winter,24.1,33963,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V2108,Sunny,I4,1500,1050,Sedan,2,FWD,100.0,2014,2016-06-27,Summer,39.7,42129,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V2108,Sunny,I4,1500,1050,Sedan,2,FWD,100.0,2014,2016-12-20,Winter,19.4,50295,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V2108,Sunny,I4,1500,1050,Sedan,3,FWD,100.0,2014,2017-06-17,Summer,37.0,58600,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V2108,Sunny,I4,1500,1050,Sedan,3,FWD,100.0,2014,2017-12-17,Winter,23.7,67091,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V2108,Sunny,I4,1500,1050,Sedan,4,FWD,100.0,2014,2018-06-29,Summer,37.3,76092,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V2108,Sunny,I4,1500,1050,Sedan,4,FWD,100.0,2014,2018-12-19,Winter,23.5,84119,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V2108,Sunny,I4,1500,1050,Sedan,5,FWD,100.0,2014,2019-06-13,Summer,43.5,92285,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V2108,Sunny,I4,1500,1050,Sedan,5,FWD,100.0,2014,2019-12-10,Winter,13.9,100637,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V2108,Sunny,I4,1500,1050,Sedan,6,FWD,100.0,2014,2020-06-08,Summer,43.3,109035,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V2108,Sunny,I4,1500,1050,Sedan,6,FWD,99.87701000000001,2014,2020-12-06,Winter,20.0,117433,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V2108,Sunny,I4,1500,1050,Sedan,7,FWD,99.38678000000002,2014,2021-06-16,Summer,50.9,126341,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V2108,Sunny,I4,1500,1050,Sedan,7,FWD,98.66132000000002,2014,2021-12-02,Winter,21.8,134182,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V2108,Sunny,I4,1500,1050,Sedan,8,FWD,97.60201000000002,2014,2022-05-19,Spring,28.8,141977,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V2108,Sunny,I4,1500,1050,Sedan,8,FWD,96.31164000000003,2014,2022-11-01,Autumn,34.2,149679,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V2108,Sunny,I4,1500,1050,Sedan,9,FWD,94.66933000000002,2014,2023-05-01,Spring,26.2,158077,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V2108,Sunny,I4,1500,1050,Sedan,9,FWD,92.78483000000001,2014,2023-10-22,Autumn,27.6,166150,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.8
V2108,Sunny,I4,1500,1050,Sedan,10,FWD,90.54839000000001,2014,2024-04-20,Spring,36.7,174548,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V2108,Sunny,I4,1500,1050,Sedan,10,FWD,88.07672000000001,2014,2024-10-06,Autumn,29.5,182389,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.9
V2108,Sunny,I4,1500,1050,Sedan,11,FWD,90.25728000000001,2014,2025-04-02,Spring,28.9,190648,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",52.7
V2108,Sunny,I4,1500,1050,Sedan,11,FWD,87.18590000000002,2014,2025-09-30,Autumn,35.8,199046,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V2108,Sunny,I4,1500,1050,Sedan,12,FWD,83.76120000000002,2014,2026-03-31,Spring,31.5,207490,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V2109,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2022,2022-07-04,Summer,50.0,6752,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V2109,Pathfinder,V6,3500,2000,SUV,0,AWD,100.0,2022,2022-12-31,Winter,23.0,13358,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V2109,Pathfinder,V6,3500,2000,SUV,1,AWD,100.0,2022,2023-06-27,Summer,44.0,19890,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V2109,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2022,2024-01-05,Winter,14.8,26936,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V2109,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2022,2024-06-19,Summer,37.7,33028,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V2109,Pathfinder,V6,3500,2000,SUV,2,AWD,100.0,2022,2024-12-08,Winter,19.6,39340,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V2109,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2022,2025-06-16,Summer,43.8,46313,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V2109,Pathfinder,V6,3500,2000,SUV,3,AWD,100.0,2022,2025-12-12,Winter,21.0,52882,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V2109,Pathfinder,V6,3500,2000,SUV,4,AWD,100.0,2022,2026-06-27,Summer,35.7,60111,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.5
V2110,Patrol,V6,4000,2600,SUV,0,AWD,100.0,2010,2010-06-16,Summer,45.4,7636,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.3
V2110,Patrol,V6,4000,2600,SUV,0,AWD,100.0,2010,2010-12-16,Winter,24.0,16054,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.0
V2110,Patrol,V6,4000,2600,SUV,1,AWD,100.0,2010,2011-07-06,Summer,46.8,25346,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V2110,Patrol,V6,4000,2600,SUV,1,AWD,100.0,2010,2011-12-26,Winter,21.3,33304,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V2110,Patrol,V6,4000,2600,SUV,2,AWD,100.0,2010,2012-06-18,Summer,36.3,41354,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,16.1
V2110,Patrol,V6,4000,2600,SUV,2,AWD,100.0,2010,2012-12-14,Winter,21.0,49588,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V2110,Patrol,V6,4000,2600,SUV,3,AWD,100.0,2010,2013-05-29,Spring,29.9,57224,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V2110,Patrol,V6,4000,2600,SUV,3,AWD,100.0,2010,2013-11-22,Autumn,33.4,65366,0,Corrective,1,Tire Wear,Low,Tire,52.7
V2110,Patrol,V6,4000,2600,SUV,4,AWD,100.0,2010,2014-05-07,Spring,27.0,73002,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V2110,Patrol,V6,4000,2600,SUV,4,AWD,100.0,2010,2014-10-20,Autumn,30.1,80638,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V2110,Patrol,V6,4000,2600,SUV,5,AWD,100.0,2010,2015-04-30,Spring,31.0,89470,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V2110,Patrol,V6,4000,2600,SUV,5,AWD,100.0,2010,2015-10-20,Autumn,33.3,97428,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V2110,Patrol,V6,4000,2600,SUV,6,AWD,100.0,2010,2016-04-13,Spring,27.6,105524,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V2110,Patrol,V6,4000,2600,SUV,6,AWD,100.0,2010,2016-09-28,Autumn,29.3,113252,0,Corrective,1,Clutch Wear,Low,Clutch Kit,171.9
V2110,Patrol,V6,4000,2600,SUV,7,AWD,99.61126,2010,2017-04-27,Spring,28.1,122958,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V2110,Patrol,V6,4000,2600,SUV,7,AWD,100.0,2010,2017-10-22,Autumn,27.3,131146,0,Corrective,1,Tire Wear,Low,Tire,46.1
V2110,Patrol,V6,4000,2600,SUV,8,AWD,99.03654,2010,2018-04-06,Spring,26.7,138782,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V2110,Patrol,V6,4000,2600,SUV,8,AWD,97.80674,2010,2018-10-16,Autumn,33.6,147660,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V2110,Patrol,V6,4000,2600,SUV,9,AWD,96.24786,2010,2019-03-31,Spring,33.3,155296,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V2110,Patrol,V6,4000,2600,SUV,9,AWD,94.45024,2010,2019-09-20,Autumn,20.0,163254,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V2110,Patrol,V6,4000,2600,SUV,10,AWD,92.32354,2010,2020-03-04,Spring,31.1,170890,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.3
V2110,Patrol,V6,4000,2600,SUV,10,AWD,89.95258,2010,2020-08-28,Summer,47.6,179032,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V2110,Patrol,V6,4000,2600,SUV,11,AWD,87.24288,2010,2021-02-17,Winter,23.6,186990,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V2110,Patrol,V6,4000,2600,SUV,11,AWD,84.3041,2010,2021-08-02,Summer,36.2,194626,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V2110,Patrol,V6,4000,2600,SUV,12,AWD,81.03624,2010,2022-01-15,Winter,22.5,202262,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V2110,Patrol,V6,4000,2600,SUV,12,AWD,77.49652,2010,2022-07-31,Summer,44.2,211324,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.5
V2110,Patrol,V6,4000,2600,SUV,13,AWD,73.62772000000001,2010,2023-01-13,Winter,21.7,218960,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.8
V2110,Patrol,V6,4000,2600,SUV,13,AWD,69.52984000000001,2010,2023-06-28,Summer,42.4,226596,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V2110,Patrol,V6,4000,2600,SUV,13,AWD,65.19874000000002,2010,2023-12-14,Winter,20.6,234370,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V2110,Patrol,V6,4000,2600,SUV,14,AWD,60.49992000000002,2010,2024-06-25,Summer,37.1,243294,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
