vehicle_id,service_date,season,ambient_temp,vehicle_age,mileage,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V7974,2022-10-10,Autumn,34.9,7,99074,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V7974,2023-04-15,Spring,25.5,8,105600,1,Skipped,0,None,None,None,0.0
V7974,2023-10-22,Autumn,34.9,8,112231,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,16.3
V7974,2024-04-28,Spring,25.1,9,118827,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V7974,2024-10-31,Autumn,34.6,9,125318,1,Skipped,0,None,None,None,0.0
V7974,2025-05-02,Spring,34.2,10,131704,0,Corrective,1,Tire Wear,Low,Tire,47.7
V7974,2025-10-31,Autumn,31.8,10,138055,0,Corrective,1,Clutch Wear,Low,Clutch Kit,180.5
V7974,2026-04-19,Spring,29.1,11,143988,0,Emergency,1,Battery Failure,Medium,Battery,46.0
V7975,2019-06-30,Summer,41.1,0,7343,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V7975,2019-12-13,Winter,25.0,0,14115,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V7975,2020-07-02,Summer,37.8,1,22356,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.0
V7975,2020-12-17,Winter,18.5,1,29210,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V7975,2021-06-26,Summer,50.0,2,37002,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V7975,2021-12-09,Winter,24.7,2,43774,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.5
V7975,2022-06-29,Summer,44.1,3,52015,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.8
V7975,2022-12-20,Winter,24.6,3,59114,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V7975,2023-06-04,Summer,45.1,4,65886,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V7975,2023-11-30,Autumn,31.3,4,73189,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V7975,2024-05-14,Spring,31.1,5,79961,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V7975,2024-11-14,Autumn,35.5,5,87468,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V7975,2025-05-05,Spring,28.1,6,94485,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V7975,2025-11-02,Autumn,31.0,6,101869,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.1
V7975,2026-05-18,Spring,34.2,7,109906,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V7976,2017-06-28,Summer,37.3,0,7689,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V7976,2017-12-28,Winter,22.4,0,15594,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.4
V7976,2018-06-24,Summer,43.4,1,23283,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V7976,2018-12-18,Winter,26.8,1,30929,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.3
V7976,2019-06-17,Summer,40.4,2,38748,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.4
V7976,2019-11-30,Autumn,44.7,2,45919,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V7976,2020-06-05,Summer,44.1,3,54040,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.8
V7976,2020-12-05,Winter,19.9,3,61945,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.6
V7976,2021-07-04,Summer,46.5,4,71060,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V7976,2021-12-17,Winter,21.7,4,78231,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V7976,2022-06-10,Summer,37.7,5,85791,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V7976,2022-11-23,Autumn,30.9,5,92962,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.6
V7976,2023-05-17,Spring,28.2,6,100522,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.0
V7976,2023-12-01,Winter,21.1,6,109075,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V7976,2024-05-16,Spring,28.0,7,116289,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V7976,2024-10-29,Autumn,34.7,7,123460,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V7976,2025-04-30,Spring,27.6,8,131365,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.0
V7976,2025-11-08,Autumn,30.4,8,139659,0,Corrective,1,Tire Wear,Low,Tire,54.1
V7976,2026-05-15,Spring,30.9,9,147780,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.5
V7977,2018-06-27,Summer,40.5,0,5327,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V7977,2018-12-10,Winter,34.3,0,10323,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.8
V7977,2019-05-27,Spring,32.4,1,15379,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V7977,2019-11-16,Autumn,36.3,1,20586,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V7977,2020-05-08,Spring,31.4,2,25823,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.1
V7977,2020-11-03,Autumn,27.9,2,31210,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V7977,2021-05-08,Spring,36.0,3,36808,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V7977,2021-11-18,Autumn,35.6,3,42647,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V7977,2022-05-22,Spring,27.9,4,48215,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V7977,2022-11-27,Autumn,32.7,4,53903,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V7977,2023-05-12,Spring,31.9,5,58899,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.7
V7977,2023-11-06,Autumn,32.4,5,64256,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V7977,2024-05-04,Spring,34.7,6,69674,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V7977,2024-11-04,Autumn,32.3,6,75212,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V7977,2025-04-19,Spring,29.9,7,80208,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V7977,2025-11-06,Autumn,38.3,7,86258,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V7977,2026-05-03,Spring,33.2,8,91615,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.9
V7978,2013-07-08,Summer,40.9,0,8873,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V7978,2013-12-31,Winter,23.2,0,17180,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V7978,2014-06-15,Summer,48.4,1,25015,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.3
V7978,2014-11-28,Autumn,35.5,1,32850,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V7978,2015-05-26,Spring,23.8,2,41298,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V7978,2015-11-08,Autumn,33.7,2,49133,1,Skipped,0,None,None,None,0.0
V7978,2016-05-13,Spring,27.2,3,57959,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V7978,2016-10-26,Autumn,22.6,3,65794,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V7978,2017-04-19,Spring,27.7,4,74054,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V7978,2017-10-02,Autumn,30.3,4,81889,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V7978,2018-04-18,Spring,21.2,5,91234,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V7978,2018-10-20,Autumn,29.9,5,99966,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.0
V7978,2019-05-03,Spring,33.8,6,109170,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.9
V7978,2019-11-14,Autumn,26.3,6,118374,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V7978,2020-05-06,Spring,19.6,7,126586,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V7978,2020-12-01,Winter,21.2,7,136450,1,Skipped,0,None,None,None,0.0
V7978,2021-05-16,Spring,31.0,8,144285,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,47.7
V7978,2021-12-05,Winter,21.8,8,153866,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V7978,2022-06-07,Summer,41.9,9,162550,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",62.7
V7978,2022-11-20,Autumn,30.2,9,170385,1,Skipped,0,None,None,None,0.0
V7978,2023-06-13,Summer,31.7,10,180061,0,Corrective,1,Fuel Injector Failure,Medium,Fuel Injector,52.8
V7978,2023-11-26,Autumn,34.8,10,187896,0,Corrective,1,Clutch Wear,Low,Clutch Kit,187.8
V7978,2024-06-12,Summer,47.8,11,197288,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,18.8
V7978,2024-12-10,Winter,22.7,11,205831,1,Skipped,0,None,None,None,0.0
V7978,2025-05-30,Spring,40.7,12,213902,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",59.4
V7978,2025-11-12,Autumn,36.7,12,221737,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.8
V7978,2026-05-21,Spring,30.8,13,230705,0,Corrective,1,Clutch Wear,Low,Clutch Kit,165.9
V7979,2021-07-25,Summer,47.8,0,8384,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.7
V7979,2022-01-18,Winter,23.6,1,15623,1,Skipped,0,None,None,None,0.0
V7979,2022-07-16,Summer,39.7,1,22944,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V7979,2023-02-12,Winter,26.9,2,31573,1,Skipped,0,None,None,None,0.0
V7979,2023-08-19,Summer,38.3,2,39262,2,Skipped,0,None,None,None,0.0
V7979,2024-03-01,Spring,28.5,3,47237,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V7979,2024-08-30,Summer,46.1,3,54680,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V7979,2025-02-27,Winter,19.0,4,62082,1,Skipped,0,None,None,None,0.0
V7979,2025-08-21,Summer,42.1,4,69239,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V7979,2026-02-11,Winter,20.0,5,76355,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V7979,2026-07-27,Summer,39.4,5,83144,1,Skipped,0,None,None,None,0.0
V7980,2010-07-05,Summer,40.0,0,4218,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.9
V7980,2011-01-11,Winter,25.3,1,8550,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V7980,2011-07-14,Summer,47.6,1,12745,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V7980,2012-01-28,Winter,18.5,2,17259,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V7980,2012-08-22,Summer,47.1,2,21978,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.3
V7980,2013-02-22,Winter,16.8,3,26173,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.1
V7980,2013-08-22,Summer,36.7,3,30299,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V7980,2014-02-16,Winter,23.6,4,34357,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.0
V7980,2014-08-22,Summer,38.0,4,38620,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V7980,2015-02-12,Winter,24.0,5,42587,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V7980,2015-08-10,Summer,49.1,5,46668,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V7980,2016-02-20,Winter,20.8,6,51091,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V7980,2016-08-25,Summer,44.2,6,55354,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.7
V7980,2017-02-24,Winter,17.8,7,59526,1,Skipped,0,None,None,None,0.0
V7980,2017-08-09,Summer,46.6,7,63310,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.4
V7980,2018-02-06,Winter,20.7,8,67436,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.4
V7980,2018-08-02,Summer,46.3,8,71471,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V7980,2019-01-26,Winter,22.1,9,75506,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V7980,2019-08-03,Summer,41.1,9,79815,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.7
V7980,2020-01-24,Winter,25.1,10,83782,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V7980,2020-07-13,Summer,38.9,10,87680,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V7980,2021-01-22,Winter,27.2,11,92080,1,Skipped,0,None,None,None,0.0
V7980,2021-07-18,Summer,40.2,11,96115,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,38.7
V7980,2022-01-25,Winter,19.4,12,100469,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V7980,2022-08-06,Summer,49.6,12,104869,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.0
V7980,2023-01-19,Winter,19.5,13,108653,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",60.8
V7980,2023-07-06,Summer,45.8,13,112483,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,44.2
V7980,2024-01-16,Winter,15.3,14,116906,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,17.3
V7980,2024-07-12,Summer,36.4,14,120964,0,Corrective,1,Tire Wear,Low,Tire,53.0
V7980,2024-12-25,Winter,23.1,14,124748,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V7980,2025-06-14,Summer,39.3,15,128646,0,Emergency,1,Gearbox Failure,High,Gearbox,597.5
V7980,2025-12-07,Winter,14.6,15,132658,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,38.7
V7980,2026-05-28,Spring,34.8,16,136579,0,Corrective,1,Clutch Wear,Low,Clutch Kit,184.8
V7981,2013-07-30,Summer,45.3,0,6447,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V7981,2014-01-12,Winter,25.6,1,11543,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.6
V7981,2014-07-09,Summer,36.7,1,17007,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.5
V7981,2015-01-26,Winter,22.4,2,23177,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V7981,2015-07-30,Summer,36.2,2,28856,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V7981,2016-01-17,Winter,26.8,3,34105,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V7981,2016-07-14,Summer,47.1,3,39600,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V7981,2016-12-27,Winter,24.6,3,44696,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V7981,2017-06-21,Summer,43.9,4,50099,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.9
V7981,2017-12-17,Winter,20.9,4,55594,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.4
V7981,2018-06-25,Summer,35.9,5,61427,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V7981,2019-01-18,Winter,24.5,6,67781,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.6
V7981,2019-07-30,Summer,39.7,6,73706,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.3
V7981,2020-01-12,Winter,27.1,7,78802,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V7981,2020-07-12,Summer,34.5,7,84389,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V7981,2021-01-11,Winter,23.1,8,90007,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V7981,2021-07-09,Summer,41.4,8,95502,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V7981,2022-01-09,Winter,26.5,9,101150,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V7981,2022-06-29,Summer,38.1,9,106399,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V7981,2022-12-20,Winter,21.4,9,111740,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V7981,2023-06-07,Summer,38.2,10,116928,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V7981,2023-12-15,Winter,19.9,10,122791,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V7981,2024-05-29,Spring,24.3,11,127887,0,Emergency,1,Battery Failure,Medium,Battery,50.0
V7981,2024-11-22,Autumn,35.5,11,133320,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.8
V7981,2025-05-22,Spring,30.3,12,138876,0,Corrective,1,Control Arm Failure,Medium,Control Arm,77.6
V7981,2025-11-30,Autumn,34.8,12,144770,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V7981,2026-05-21,Spring,25.8,13,150050,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V7982,2009-06-16,Summer,41.8,0,5810,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V7982,2009-12-10,Winter,24.7,0,12005,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V7982,2010-06-12,Summer,31.6,1,18445,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.9
V7982,2010-11-25,Autumn,34.7,1,24255,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.9
V7982,2011-06-01,Summer,39.7,2,30835,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.6
V7982,2011-12-12,Winter,24.6,2,37625,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.6
V7982,2012-06-03,Summer,44.4,3,43715,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V7982,2012-11-19,Autumn,30.4,3,49630,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V7982,2013-05-14,Spring,34.7,4,55790,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V7982,2013-11-05,Autumn,31.0,4,61915,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.2
V7982,2014-05-12,Spring,29.8,5,68495,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.7
V7982,2014-11-29,Autumn,35.8,5,75530,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V7982,2015-05-17,Spring,31.9,6,81445,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V7982,2015-12-03,Winter,23.2,6,88445,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V7982,2016-05-19,Spring,32.8,7,94325,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V7982,2016-11-11,Autumn,37.3,7,100485,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V7982,2017-05-12,Spring,23.4,8,106855,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.5
V7982,2017-11-04,Autumn,33.1,8,113015,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.7
V7982,2018-04-19,Spring,31.1,9,118825,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V7982,2018-10-15,Autumn,39.1,9,125090,0,Corrective,1,Wheel Alignment Issue,Low,Alignment Service,16.9
V7982,2019-04-18,Spring,30.3,10,131565,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,72.9
V7982,2019-11-05,Autumn,34.1,10,138600,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V7982,2020-04-19,Spring,31.8,11,144410,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V7982,2020-10-02,Autumn,32.3,11,150220,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,44.8
V7982,2021-03-28,Spring,32.6,12,156415,0,Corrective,1,Radiator Leak,Medium,Radiator,102.1
V7982,2021-10-01,Autumn,36.4,12,162960,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,47.4
V7982,2022-03-29,Spring,30.4,13,169225,0,Corrective,1,Oil Leak,Low,"Oil Seal,Gasket",60.7
V7982,2022-09-29,Autumn,32.4,13,175665,0,Corrective,1,Tire Wear,Low,Tire,46.2
V7982,2023-03-21,Spring,29.2,14,181720,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,45.2
V7982,2023-09-27,Autumn,32.3,14,188370,0,Corrective,1,Control Arm Failure,Medium,Control Arm,83.5
V7982,2024-03-31,Spring,23.0,15,194880,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,71.8
V7982,2024-09-17,Autumn,24.6,15,200830,0,Corrective,1,Tire Wear,Low,Tire,50.2
V7982,2025-03-02,Spring,25.5,16,206640,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,71.4
V7982,2025-08-15,Summer,37.2,16,212450,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,78.2
V7982,2026-02-19,Winter,23.6,17,219030,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V7982,2026-08-20,Summer,41.7,17,225400,0,Corrective,1,Control Arm Failure,Medium,Control Arm,84.0
V7983,2011-06-24,Summer,50.4,0,6838,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V7983,2011-12-21,Winter,17.6,0,13911,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V7983,2012-06-12,Summer,40.6,1,20749,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.4
V7983,2012-11-28,Autumn,31.4,1,27390,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.8
V7983,2013-05-22,Spring,29.3,2,34267,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V7983,2013-12-04,Winter,17.1,2,41969,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V7983,2014-05-19,Spring,23.6,3,48492,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.9
V7983,2014-11-01,Autumn,30.8,3,55015,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.9
V7983,2015-05-09,Spring,29.5,4,62442,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.1
V7983,2015-11-05,Autumn,31.2,4,69515,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.7
V7983,2016-05-10,Spring,19.8,5,76864,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V7983,2016-11-24,Autumn,34.3,5,84645,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V7983,2017-06-23,Summer,38.3,6,92937,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.8
V7983,2017-12-06,Winter,19.5,6,99460,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V7983,2018-06-23,Summer,47.6,7,107280,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.0
V7983,2018-12-07,Winter,28.0,7,113843,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V7983,2019-05-22,Spring,35.4,8,120366,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V7983,2019-11-04,Autumn,37.0,8,126889,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V7983,2020-05-15,Spring,33.4,9,134473,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.3
V7983,2020-12-10,Winter,20.5,9,142686,0,Corrective,1,Brake Pad Wear,Low,Brake Pads,39.4
V7983,2021-05-31,Spring,27.6,10,149445,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.2
V7983,2021-11-20,Autumn,30.9,10,156243,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V7983,2022-05-28,Spring,32.7,11,163670,0,Corrective,1,Engine Overheating,High,"Radiator,Coolant Pump,Thermostat",173.0
V7983,2022-11-26,Autumn,33.9,11,170822,0,Corrective,1,Shock Absorber Wear,Medium,Shock Absorber,74.8
V7983,2023-05-26,Spring,24.9,12,177935,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V7983,2023-11-25,Autumn,40.7,12,185126,0,Corrective,1,Battery Failure,Medium,Battery,53.6
V7983,2024-05-13,Spring,26.8,13,191806,0,Emergency,1,Transmission Fluid Leak,Medium,"Transmission Seal,Transmission Fluid",72.3
V7983,2024-11-14,Autumn,39.1,13,199076,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V7983,2025-05-19,Spring,31.9,14,206385,0,Corrective,1,Tire Wear,Low,Tire,45.0
V7983,2025-11-21,Autumn,33.9,14,213694,0,Corrective,1,Clutch Wear,Low,Clutch Kit,186.9
V7983,2026-05-07,Spring,29.5,15,220257,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,42.0
V7984,2008-07-01,Summer,45.9,0,10719,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.9
V7984,2008-12-14,Winter,18.0,0,20496,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V7984,2009-06-15,Summer,41.6,1,31274,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.2
V7984,2009-12-09,Winter,20.8,1,41699,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.7
V7984,2010-06-09,Summer,44.6,2,52418,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V7984,2010-12-30,Winter,27.4,2,64433,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V7984,2011-06-14,Summer,38.6,3,74210,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V7984,2012-01-01,Winter,25.4,4,86048,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V7984,2012-07-19,Summer,42.5,4,97828,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V7984,2013-01-27,Winter,12.6,5,109136,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V7984,2013-08-01,Summer,40.8,5,120091,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V7984,2014-01-14,Winter,18.8,6,129868,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V7984,2014-07-14,Summer,41.7,6,140528,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.1
V7984,2014-12-31,Winter,26.5,6,150541,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.7
V7984,2015-07-20,Summer,45.5,7,162379,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V7984,2016-01-09,Winter,18.5,8,172568,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V7984,2016-07-13,Summer,48.0,8,183523,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V7984,2017-01-04,Winter,19.2,9,193830,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V7984,2017-07-15,Summer,41.9,9,205138,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V7984,2018-01-29,Winter,28.2,10,216800,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.9
V7984,2018-07-16,Summer,48.8,10,226695,0,Corrective,1,Thermostat Failure,Medium,Thermostat,24.8
V7984,2018-12-29,Winter,30.8,10,236472,0,Corrective,1,Radiator Leak,Medium,Radiator,88.0
V7984,2019-06-18,Summer,45.2,11,246543,0,Corrective,1,Tire Blowout,High,Tire,44.3
V7984,2019-12-12,Winter,29.5,11,256968,0,Emergency,1,Engine Overheating,High,"Radiator,Coolant Pump,Thermostat",173.8
V7984,2020-06-04,Summer,45.9,12,267275,0,Emergency,1,Battery Failure,Medium,Battery,53.7
V7984,2020-12-08,Winter,19.3,12,278289,0,Corrective,1,Tire Wear,Low,Tire,48.9
