vehicle_id,condition,model,engine_type,engine_cc,weight_kg,vehicle_class,drivetrain,manufacture_year,service_date,season,ambient_temp,vehicle_age,mileage,avg_daily_km,driving_style,diligence,missed_services,service_type,failure_occurred,failure_type,failure_severity,parts_replaced,service_cost
V1715,90.29653,Pathfinder,V6,3500,2000,SUV,AWD,2019,2025-05-30,Spring,25.7,6,80993,34.6,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V1715,91.07888000000001,Pathfinder,V6,3500,2000,SUV,AWD,2019,2025-11-27,Autumn,31.8,6,87255,34.6,Calm,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.5
V1715,86.08894000000001,Pathfinder,V6,3500,2000,SUV,AWD,2019,2026-05-12,Spring,29.8,7,92998,34.6,Calm,Irresponsible,1,Skipped,0,None,None,None,0.0
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2014-06-25,Summer,49.1,0,6842,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.4
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2014-12-08,Winter,18.6,0,13332,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2015-05-23,Spring,32.5,1,19822,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.5
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2015-12-20,Winter,27.2,1,28072,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2016-06-03,Summer,49.7,2,34562,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.8
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2016-12-13,Winter,15.2,2,42108,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.3
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2017-07-06,Summer,40.8,3,50123,39.1,Aggressive,Diligent,0,Emergency,1,Wheel Bearing Failure,Medium,Wheel Bearing,49.2
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2017-12-19,Winter,21.2,3,56613,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2018-07-08,Summer,40.8,4,64472,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.0
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2019-01-03,Winter,20.2,5,71470,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.2
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2019-07-18,Summer,38.1,5,79133,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.4
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2020-01-11,Winter,20.8,6,86053,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.3
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2020-06-25,Summer,45.5,6,92543,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2020-12-21,Winter,21.6,6,99541,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2021-06-05,Summer,41.2,7,106031,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.0
V1716,100.0,Sunny,I4,1500,1050,Sedan,FWD,2014,2021-12-26,Winter,21.4,7,114007,39.1,Aggressive,Diligent,0,Corrective,1,Clutch Wear,Low,Clutch Kit,187.9
V1716,99.58509000000001,Sunny,I4,1500,1050,Sedan,FWD,2014,2022-06-10,Summer,38.9,8,120497,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V1716,98.93795000000001,Sunny,I4,1500,1050,Sedan,FWD,2014,2022-12-25,Winter,18.7,8,128238,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V1716,97.97499,Sunny,I4,1500,1050,Sedan,FWD,2014,2023-06-27,Summer,46.3,9,135432,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V1716,96.6798,Sunny,I4,1500,1050,Sedan,FWD,2014,2024-01-11,Winter,21.8,10,143173,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.9
V1716,95.16996,Sunny,I4,1500,1050,Sedan,FWD,2014,2024-07-12,Summer,43.7,10,150328,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.1
V1716,93.46542000000001,Sunny,I4,1500,1050,Sedan,FWD,2014,2024-12-25,Winter,15.7,10,156818,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V1716,91.45445000000001,Sunny,I4,1500,1050,Sedan,FWD,2014,2025-06-19,Summer,42.0,11,163699,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.0
V1716,89.21593000000001,Sunny,I4,1500,1050,Sedan,FWD,2014,2025-12-30,Winter,18.7,11,171284,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.5
V1716,86.68154000000001,Sunny,I4,1500,1050,Sedan,FWD,2014,2026-06-15,Summer,41.0,12,177813,39.1,Aggressive,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2012-07-26,Summer,37.6,0,8963,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.9
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2013-01-20,Winter,27.4,1,16670,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.1
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2013-07-12,Summer,36.1,1,24160,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.5
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2014-01-08,Winter,20.3,2,31953,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2014-06-27,Summer,44.9,2,39313,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2014-12-18,Winter,20.9,2,46847,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2015-06-17,Summer,44.2,3,54684,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2015-12-06,Winter,26.1,3,62131,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.8
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2016-06-25,Summer,40.4,4,70877,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2016-12-08,Winter,31.6,4,78064,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2017-06-11,Summer,44.7,5,86074,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2017-12-18,Winter,21.9,5,94301,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.5
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2018-06-08,Summer,40.6,6,101748,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.8
V1717,100.0,Sunny,I4,1500,1050,Sedan,FWD,2012,2018-12-10,Winter,25.6,6,109758,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.1
V1717,99.74359,Sunny,I4,1500,1050,Sedan,FWD,2012,2019-07-01,Summer,45.4,7,118547,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.3
V1717,99.27157,Sunny,I4,1500,1050,Sedan,FWD,2012,2019-12-14,Winter,15.9,7,125734,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.6
V1717,98.46315,Sunny,I4,1500,1050,Sedan,FWD,2012,2020-06-13,Summer,47.7,8,133614,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.7
V1717,97.42481000000001,Sunny,I4,1500,1050,Sedan,FWD,2012,2020-12-07,Winter,17.3,8,141278,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.3
V1717,96.05655,Sunny,I4,1500,1050,Sedan,FWD,2012,2021-06-02,Summer,43.1,9,148942,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.9
V1717,94.44798999999999,Sunny,I4,1500,1050,Sedan,FWD,2012,2021-12-04,Winter,25.5,9,156952,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.6
V1717,92.48352999999999,Sunny,I4,1500,1050,Sedan,FWD,2012,2022-06-19,Summer,51.6,10,165482,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V1717,90.30084999999998,Sunny,I4,1500,1050,Sedan,FWD,2012,2022-12-04,Winter,16.7,10,172756,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V1717,87.76097999999999,Sunny,I4,1500,1050,Sedan,FWD,2012,2023-06-20,Summer,44.7,11,181329,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V1717,84.99508999999999,Sunny,I4,1500,1050,Sedan,FWD,2012,2023-12-11,Winter,20.9,11,188863,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.1
V1717,81.89540999999998,Sunny,I4,1500,1050,Sedan,FWD,2012,2024-06-08,Summer,44.2,12,196656,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V1717,78.58011999999998,Sunny,I4,1500,1050,Sedan,FWD,2012,2024-11-21,Autumn,27.8,12,203843,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V1717,74.89854999999999,Sunny,I4,1500,1050,Sedan,FWD,2012,2025-06-14,Summer,37.0,13,212719,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.4
V1717,71.00137,Sunny,I4,1500,1050,Sedan,FWD,2012,2025-11-27,Autumn,25.5,13,219906,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.5
V1717,66.78467999999998,Sunny,I4,1500,1050,Sedan,FWD,2012,2026-05-15,Spring,27.1,14,227223,43.3,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2016-06-19,Summer,47.9,0,7123,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.9
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2016-12-07,Winter,18.6,0,14287,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.2
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2017-05-22,Spring,27.2,1,21242,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.8
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2017-11-25,Autumn,32.6,1,29077,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.5
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2018-05-19,Spring,32.2,2,36409,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.1
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2018-12-01,Winter,20.0,2,44621,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.4
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2019-05-16,Spring,35.9,3,51576,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.3
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2019-11-14,Autumn,35.3,3,59201,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2020-05-08,Spring,29.8,4,66575,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.7
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2020-11-14,Autumn,36.9,4,74536,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.5
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2021-05-13,Spring,32.8,5,82078,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.0
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2021-10-26,Autumn,33.3,5,89033,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.2
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2022-04-10,Spring,35.8,6,95988,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.2
V1718,100.0,Patrol,V6,4000,2600,SUV,AWD,2016,2022-10-16,Autumn,38.8,6,103907,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.2
V1718,99.92638,Patrol,V6,4000,2600,SUV,AWD,2016,2023-05-08,Spring,29.6,7,112454,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.0
V1718,99.61896999999999,Patrol,V6,4000,2600,SUV,AWD,2016,2023-11-10,Autumn,37.5,7,120247,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.7
V1718,99.00165,Patrol,V6,4000,2600,SUV,AWD,2016,2024-04-25,Spring,32.1,8,127244,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V1718,98.17568,Patrol,V6,4000,2600,SUV,AWD,2016,2024-10-08,Autumn,36.7,8,134199,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.3
V1718,97.00965,Patrol,V6,4000,2600,SUV,AWD,2016,2025-04-17,Spring,27.6,9,142201,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.7
V1718,95.59977999999998,Patrol,V6,4000,2600,SUV,AWD,2016,2025-10-28,Autumn,23.5,9,150329,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.3
V1718,93.88125999999998,Patrol,V6,4000,2600,SUV,AWD,2016,2026-04-12,Spring,31.5,10,157284,41.9,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.7
V1719,98.21458,Sunny,I4,1500,1050,Sedan,FWD,2017,2017-07-22,Summer,39.8,0,9514,47.1,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1719,100.0,Sunny,I4,1500,1050,Sedan,FWD,2017,2018-01-04,Winter,19.8,1,17332,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.2
V1719,97.61016000000001,Sunny,I4,1500,1050,Sedan,FWD,2017,2018-07-14,Summer,43.9,1,26328,47.1,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1719,100.0,Sunny,I4,1500,1050,Sedan,FWD,2017,2019-01-20,Winter,18.9,2,35277,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.6
V1719,100.0,Sunny,I4,1500,1050,Sedan,FWD,2017,2019-07-05,Summer,50.4,2,43095,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.0
V1719,96.63445,Sunny,I4,1500,1050,Sedan,FWD,2017,2020-01-14,Winter,21.4,3,52185,47.1,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1719,93.03436,Sunny,I4,1500,1050,Sedan,FWD,2017,2020-06-28,Summer,46.5,3,60003,47.1,Aggressive,Irresponsible,2,Skipped,0,None,None,None,0.0
V1719,94.69973000000002,Sunny,I4,1500,1050,Sedan,FWD,2017,2020-12-11,Winter,22.3,3,67821,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.2
V1719,95.99522000000002,Sunny,I4,1500,1050,Sedan,FWD,2017,2021-06-20,Summer,39.5,4,76817,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.6
V1719,97.03496000000001,Sunny,I4,1500,1050,Sedan,FWD,2017,2021-12-18,Winter,23.7,4,85342,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.0
V1719,97.72744000000002,Sunny,I4,1500,1050,Sedan,FWD,2017,2022-06-11,Summer,38.6,5,93584,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.8
V1719,98.17125000000001,Sunny,I4,1500,1050,Sedan,FWD,2017,2022-12-04,Winter,16.8,5,101873,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.2
V1719,98.28052000000002,Sunny,I4,1500,1050,Sedan,FWD,2017,2023-05-19,Spring,31.7,6,109691,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",20.3
V1719,98.12840000000003,Sunny,I4,1500,1050,Sedan,FWD,2017,2023-11-20,Autumn,28.7,6,118404,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.0
V1719,100.0,Sunny,I4,1500,1050,Sedan,FWD,2017,2024-05-10,Spring,27.1,7,126505,47.1,Aggressive,Irresponsible,0,Corrective,1,Tire Wear,Low,Tire,53.0
V1719,99.24204999999999,Sunny,I4,1500,1050,Sedan,FWD,2017,2024-11-12,Autumn,32.3,7,135265,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.2
V1719,92.63543,Sunny,I4,1500,1050,Sedan,FWD,2017,2025-05-07,Spring,27.6,8,143554,47.1,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1719,91.26034,Sunny,I4,1500,1050,Sedan,FWD,2017,2025-11-13,Autumn,35.4,8,152503,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.4
V1719,89.54221999999999,Sunny,I4,1500,1050,Sedan,FWD,2017,2026-05-04,Spring,27.1,9,160604,47.1,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",26.3
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2016-07-15,Summer,39.9,0,6977,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.5
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2017-01-15,Winter,19.8,1,13527,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2017-07-07,Summer,38.6,1,19685,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2018-01-25,Winter,23.1,2,26876,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.6
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2018-07-24,Summer,41.0,2,33284,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.8
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2019-02-14,Winter,20.2,3,40582,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.7
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2019-08-03,Summer,40.9,3,46634,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2020-01-24,Winter,19.6,4,52828,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.1
V1720,96.31974,Sunny,I4,1500,1050,Sedan,FWD,2016,2020-07-25,Summer,35.3,4,59342,35.6,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1720,97.85257999999999,Sunny,I4,1500,1050,Sedan,FWD,2016,2021-01-16,Winter,26.2,5,65572,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2021-07-25,Summer,46.2,5,72336,35.6,Aggressive,Irresponsible,0,Corrective,1,Tire Wear,Low,Tire,48.1
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2022-01-07,Winter,27.5,6,78245,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.4
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2022-06-24,Summer,38.6,6,84225,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",24.9
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2022-12-26,Winter,24.2,6,90811,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.0
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2023-07-10,Summer,45.7,7,97788,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",22.2
V1720,100.0,Sunny,I4,1500,1050,Sedan,FWD,2016,2024-01-30,Winter,22.6,8,105050,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.6
V1720,99.84132,Sunny,I4,1500,1050,Sedan,FWD,2016,2024-08-11,Summer,35.2,8,111956,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.5
V1720,93.89147999999999,Sunny,I4,1500,1050,Sedan,FWD,2016,2025-02-06,Winter,23.5,9,118328,35.6,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1720,93.23124999999999,Sunny,I4,1500,1050,Sedan,FWD,2016,2025-08-22,Summer,41.9,9,125341,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.1
V1720,92.27772999999999,Sunny,I4,1500,1050,Sedan,FWD,2016,2026-02-19,Winter,21.7,10,131784,35.6,Aggressive,Irresponsible,0,Preventive,0,None,None,"Oil Filter,Engine Oil",29.6
V1720,85.64693999999999,Sunny,I4,1500,1050,Sedan,FWD,2016,2026-08-04,Summer,46.6,10,137693,35.6,Aggressive,Irresponsible,1,Skipped,0,None,None,None,0.0
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2009-07-08,Summer,50.7,0,8478,45.1,Calm,Diligent,0,Corrective,1,Refrigerant Leak,Medium,Refrigerant,24.1
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2009-12-21,Winter,24.3,0,15964,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",23.2
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2010-06-20,Summer,43.6,1,24127,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",17.5
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2011-01-02,Winter,28.4,2,32966,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.8
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2011-08-01,Summer,42.1,2,42482,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",28.3
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2012-01-31,Winter,18.0,3,50735,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.5
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2012-08-24,Summer,40.6,3,60025,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",27.7
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2013-02-18,Winter,13.6,4,68052,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2013-08-22,Summer,36.7,4,76395,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.8
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2014-02-04,Winter,12.9,5,83881,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.1
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2014-07-31,Summer,48.0,5,91863,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",19.4
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2015-01-20,Winter,25.1,6,99665,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.8
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2015-08-03,Summer,42.9,6,108459,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",21.8
V1721,99.77700999999999,Sunny,I4,1500,1050,Sedan,FWD,2009,2016-02-18,Winter,16.6,7,117433,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",16.3
V1721,99.29154999999999,Sunny,I4,1500,1050,Sedan,FWD,2009,2016-08-30,Summer,44.4,7,126182,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",25.4
V1721,98.48150999999999,Sunny,I4,1500,1050,Sedan,FWD,2009,2017-02-12,Winter,21.4,8,133668,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
V1721,100.0,Sunny,I4,1500,1050,Sedan,FWD,2009,2017-08-02,Summer,47.9,8,141380,45.1,Calm,Diligent,0,Corrective,1,Brake Disc Warp,Medium,Brake Disc,42.8
V1721,98.62183999999999,Sunny,I4,1500,1050,Sedan,FWD,2009,2018-01-24,Winter,12.3,9,149272,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",15.4
V1721,97.01909999999998,Sunny,I4,1500,1050,Sedan,FWD,2009,2018-07-09,Summer,36.7,9,156758,45.1,Calm,Diligent,0,Preventive,0,None,None,"Oil Filter,Engine Oil",18.6
